id,url,date,keywords,mentions,lead,sentiment_raw,sentiment_label
681479,https://www.rtvslo.si/sport/citat-za-prebrat/avstrije-ne-zanimajo-nove-igre-fisa/681479,2023-09-15 09:32:41,"FIS, zimski športi, smučanje, Roswitha Stadlober","Roswitha Stadlober, Johana Eliascha","Za nas to trenutno sploh ni tema pogovorov. Potreben je prireditelj, ki bo gostil vsa ta tekmovanja, in tega trenutno ne vidim.",-0.4570271074771881,negative
684554,https://www.rtvslo.si/sport/kolesarstvo/bora-s-pravimi-pomocniki-in-odlicno-opremo-najboljsa-izbira/684554,2023-10-12 09:18:55,"podkast, Tour 202, kolesarstvo","Ralph Denk, Igor Tominec, Luka Dolar,, Tadej Pogačar","Primož Roglič bo konec meseca dopolnil 34 let. Zdaj že velja za veterana med profesionalnimi športniki, a mnogi verjamejo, da ima še veliko let vrhunskega kolesarstva v svojih nogah. ",0.4576869308948517,positive
684820,https://www.rtvslo.si/sport/zimski-sporti/svetovni-pokal-v-biatlonu/anamarija-lampic-nicesar-ne-obzaluje-biatlon-ji-ponuja-se-vec-uzitka/684820,2023-10-13 18:49:20,"biatlon, Anamarija Lampič, sezona 2023/24",,"""Vesela sem, da sem šla med biatlonke. Še bolj uživam, vsak dan je nekaj novega, motivacije mi ne manjka,"" pred drugo sezono med biatlonsko elito razmišlja nekdanja tekačica Anamarija Lampič, ki je na pripravah pokazala, da je naredila korak naprej.",0.49362048506736755,positive
687325,https://www.rtvslo.si/sport/zimski-sporti/forum-nordicum-za-novinarski-uvod-v-novo-zimo/687325,2023-11-07 11:15:31,"zimski športi, Forum Nordicum, Fis",,"Alpski smučarji in deskarji so že vstopili v novo zimo tekmovanj za svetovni pokal. Nordijce in biatlonce to čaka ob koncu meseca, so pa v teh dneh na Forumu Nordicumu znova zbrani poročevalci, ki spremljajo nordijsko smučanje in biatlon.",0.0,neutral
688919,https://www.rtvslo.si/sport/zimski-sporti/nasi-cilji-so-visoki-tako-v-moski-kot-zenski-konkurenci-si-zelimo-stopnicke/688919,2023-11-20 17:10:19,"biatlon, Slovenija, Jakov Fak","Jakov Fak,  Miha Dovžan,  Toni Vidmar, Alex Cisar,  Lovro Planko, Matic Repnik, Anamariji Lampič, Živi Klemenčič, Lena Repinc, Marko Dolenc, Ricco Gross","Slovenska biatlonska reprezentanca je pred prihajajočo sezono, ki se bo začela konec tedna v Östersundu na Švedskem, napovedala boj za kolajno na SP-ju, pa tudi visoke uvrstitve v pokalu narodov. ",0.0,neutral
688984,https://www.rtvslo.si/sport/nogomet/evropsko-prvenstvo-v-nogometu/sluzba-bo-pocakala-studij-tudi-nogometasi-bodo-imeli-na-ep-ju-ogromno-podporo/688984,2023-11-21 11:30:32,"nogomet, EP 2024, Stožice, fotoreportaža, Slovenija - Kazahstan",,"""Napeto do konca in nepozabno, gremo v Nemčijo,"" so se navijači veselili uspeha nogometašev. Nekateri kar niso hoteli domov: ""Briga nas za jutri, bomo že prišli do šestih v službo."" Najbolj sočna izjava večera: ""Stojanović se je boril kot divji prašič.""",0.6199074983596802,positive
689287,https://www.rtvslo.si/sport/zimski-sporti/svetovni-pokal-v-nordijskem-smucanju/simenc-mislim-da-sem-naredil-velik-korak-naprej-a-je-treba-to-prenesti-na-tekmo/689287,2023-11-23 15:52:20,"Miha Šimenc, smučarski tek, svetovni pokal",,Konec tedna se bo v Ruki začela nova sezona svetovnega pokala v smučarskem teku. Na Finsko bo odpotoval tudi najboljši slovenski tekač lanske sezone Miha Šimenc. ,0.47667452692985535,positive
689478,https://www.rtvslo.si/sport/zimski-sporti/svetovni-pokal-v-biatlonu/slovenski-par-kar-cetrti-na-uvodni-tekmi-zime-mesana-stafeta-12/689478,2023-11-25 07:59:44,"biatlon, svetovni pokal, mešani pari, mešane štafete","Miha Dovžan, Matic Repnik, Lena Repinc, Anamarija Lampič, Ricco Gross","V Östersundu se je s tekmo mešanih parov začela biatlonska sezona svetovnega pokala. Na preizkušnji 4 x 1,5 km sta odlično nastopila Jakov Fak in Polona Klemenčič, saj sta osvojila četrto mesto. Slovenska mešana štafeta je bila popoldne 12.",0.45000022649765015,positive
689551,https://www.rtvslo.si/sport/zimski-sporti/svetovni-pokal-v-biatlonu/tocke-osvojili-stirje-slovenci-prvic-tudi-lena-repinc/689551,2023-11-26 09:12:08,"biatlon, svetovni pokal, individualna preizkušnja, Lena Repinc, prve točke kariere","Roman Rees, Jakov Fak, Ricco Gross","Na individualni tekmi biatlonk za svetovni pokal v Östersundu sta bili Polona Klemenčič (štirje zgrešeni streli) in Anamarija Lampič (šest) premalo natančni na strelišču, da bi lahko računali na odmevnejši dosežek, prve točke pa je osvojila Lena Repinc.",0.0,neutral
689898,https://www.rtvslo.si/sport/zimski-sporti/svetovni-pokal-v-biatlonu/repinc-in-lampic-dvignili-slovenke-z-zadnjega-na-10-mesto/689898,2023-11-29 12:19:19,"biatlon, štafeta, svetovni pokal","Ricco Gross, Živa Klemenčič, Polona Klemenčič, Lena Repinc, Anamarija Lampič","Obupen začetek s tremi kazenskimi krogi in zadnje mesto z ogromnim zaostankom, vendar je na koncu četverica Slovenk v Östersundu vseeno osvojila deseto mesto na uvodni štafeti biatlonk v novi sezoni 2023/24.",0.47083958983421326,positive
689986,https://www.rtvslo.si/sport/preostali-sporti/zimske-olimpijske-igre/zimske-igre-2030-v-francoskih-alpah-2034-pa-v-salt-lake-cityju/689986,2023-11-29 21:57:08,"olimpijske igre, ZOI 2030, ZOI 2034, Salt Lake City",Karl Stoss,"Mednarodni olimpijski komite je potrdil, da so Francija s svojimi Alpami in ZDA s Salt Lake Cityjem edine kandidatke za zimske olimpijske igre leta 2030 in 2034. S tem so se razblinili slovenske sanje in avstrijski upi na olimpijske igre treh dežel.",0.0,neutral
690048,https://www.rtvslo.si/sport/zimski-sporti/svetovni-pokal-v-biatlonu/prva-stafeta-sezone-zanesljivo-norvezanom-slovenci-deveti/690048,2023-11-30 14:49:47,"biatlon, štafeta, Jakov Fak",,"Norvežani Endre Stroemsheim, Tarjei in Johanes Thingnes Boe ter Vestle Sjaastad Christiansen so prepričljivo zmagali na uvodni štafetni tekmi biatloncev za svetovni pokal v Östersundu. Slovenska četverica je na Švedskem zasedla deveto mesto. ",0.0,neutral
690203,https://www.rtvslo.si/sport/zimski-sporti/anamarija-lampic-prvi-sprint-sezone-koncala-na-25-mestu/690203,2023-12-01 14:27:38,"biatlon, Anamarija Lampič, sprint, Östersund",,"Na prvem sprintu biatlonk v sezoni je bila v Östersundu najboljša Francozinja Lou Jeanmonnot, kar je njena prva zmaga v svetovnem pokalu. Anamarija Lampič je imela štiri zgrešene strele in je osvojila 25. mesto. Tako leže kot stoje je zgrešila dvakrat. ",0.5611549615859985,positive
690265,https://www.rtvslo.si/sport/zimski-sporti/nawrath-najhitrejsi-v-oestersundu-od-slovencev-najvisje-vidmar/690265,2023-12-02 08:30:34,"biatlon, šprint (M), Jakov Fak","Philippu Nawrathu, Vebjørn Sørum, Lovro Planko, Miha Dovžan, Anton Vidmar, Matic Repnik, Jakov Fak","Prvi biatlonski sprint nove sezone svetovnega pokala je v Östersundu dobil Nemec Philipp Nawrath, ki je bil za dobrih 18 sekund hitrejši od Norvežana Tarjeija Bøja. Najboljši Slovenec je bil Anton Vidmar na 28. mestu.",0.0,neutral
690340,https://www.rtvslo.si/sport/zimski-sporti/sest-zgresenih-tarc-prevec-za-vidnejso-uvrstitev-anamarije-lampic/690340,2023-12-03 10:30:28,"biatlon, Östersund, Anamarija Lampič","Lou Jeanmonnot, Franzisko Preuss,  Vanessa Voigt, Sebastian Samuelsson, Philippa Nawratha,, Lovro Planko, Ricco Gross","Anamariji Lampič se zasledovalna preizkušnja biatlonk v Östersundu ni posrečila. Edina Slovenka na tekmi, ki je štartala kot 25., je zgrešila šest strelov in zasedla 28. mesto. Anton Vidmar je na zasledovalni preizkušnji biatloncev zasedel 18. mesto. ",0.0,neutral
690952,https://www.rtvslo.si/sport/zimski-sporti/svetovni-pokal-v-biatlonu/anamarija-lampic-po-izjemnem-zadnjem-krogu-med-deseterico/690952,2023-12-08 09:29:13,"Anamarija Lampič, Polona Klemenčič, Anton Vidmar, Jakov Fak, biatlon","Jakov Fak,","Biatlonska karavana se je preselila v Hochfilzen in za uvod opravila obe sprinterski preizkušnji. Anamarija Lampič je z 8. mestom prvič v tej sezoni končala med prvih deset. Na moški tekmi so vsi štirje Slovenci osvojili točke, Jakov Fak je bil 22. ",0.0,neutral
691093,https://www.rtvslo.si/sport/zimski-sporti/lampic-bila-v-dilemi-ali-naj-sploh-nastopi-nato-pa-zgresila-kar-polovico-strelov/691093,2023-12-09 12:08:21,"biatlon, svetovni pokal, zasledovalna tekma",Anamarija Lampič,"Elvira Öberg je v Hochfilznu zanesljivo dobila zasledovalno tekmo biatlonk za svetovni pokal, drugo mesto je pripadlo Švicarki Leni Häcki Gross, tretje pa Norvežanki Ingrid Tandervold. Najboljša Slovenka Anamarija Lampič je imela zelo slab strelski dan.",0.0,neutral
691154,https://www.rtvslo.si/sport/zimski-sporti/svetovni-pokal-v-biatlonu/fak-po-agoniji-na-streliscu-nic-mi-ni-jasno-to-se-mi-se-ni-zgodilo/691154,2023-12-10 11:14:48,"biatlon, svetovni pokal, štafeta",,"Slovenska biatlonska reprezentanca je bila na štafetni preizkušnji v Hochfilznu deveta. Z Miho Dovžanom je odlično začela, nato pa je drugi član štafete Jakov Fak prišel na streljanje leže in zgodilo se je nekaj res nenavadnega.",0.38114133477211,positive
691248,https://www.rtvslo.si/sport/zimski-sporti/svetovni-pokal-v-biatlonu/50-sekundna-nocna-mora-jakova-faka/691248,2023-12-11 11:59:59,"Jakov Fak, biatlon, streljanje",,"Niti najstarejši ljubitelji biatlona ne pomnijo, da bi kateri izmed tekmovalcev na štafetni preizkušnji svetovnega pokala zgrešil najprej vseh pet tarč in nato ne izkoristil niti ene od treh poprav. To se je v Hochfilznu zgodilo Jakovu Faku.",-0.41361334919929504,negative
691319,https://www.rtvslo.si/sport/preostali-sporti/princesko-je-oce-brez-vednosti-mame-odpeljal-na-prvi-boksarski-trening/691319,2023-12-11 20:49:34,"boks, Ema Kozin, Nedeljsko popoldne",,"""Fizično in psihično je naporno. Na polnih obratih moraš razmišljati, pri čemer te nekdo tolče. Sama imam sicer rada večje število rund, saj sem vzdržljivejša,"" je v oddaji Nedeljsko popoldne na TV Slovenija povedala Ema Kozin.",0.0,neutral
691310,https://www.rtvslo.si/sport/zimski-sporti/svetovni-pokal-v-biatlonu/velepec-nemci-se-nikoli-ne-bi-tako-norcevali-iz-konkurence/691310,2023-12-12 09:15:21,"biatlon, Uroš Velepec, intervju","VO2 max, VO2 max ","Trener Uroš Velepec, ki vodi nemško biatlonsko moško reprezentanco, je lahko z začetkom sezone zelo zadovoljen. Normo za nastop na SP-ju je izpolnila že peterica. A Velepec si postavlja dolgoročne cilje, predvsem so to olimpijske igre 2026.",0.4630756378173828,positive
691363,https://www.rtvslo.si/sport/preostali-sporti/kdo-bodo-sportniki-leta-2023-v-sloveniji/691363,2023-12-12 13:16:42,"športnik leta, športnik leta 2023, športnica leta, športna ekipa leta, skit scena","Kristjan Čeh, Urša Bogataj, skakalna četverica, Anže Bašelj, ID: 6Cv0R5ZS","Naslednji torek, 19. decembra, bo v Cankarjevem domu v Ljubljani letošnja prireditev Športnik leta. Kdo bo nasledil atleta Kristjana Čeha, smučarsko skakalko Uršo Bogataj in mešano ekipo v smučarskih skokih, ki so bili najboljši v letu 2022?",0.0,neutral
691420,https://www.rtvslo.si/sport/preostali-sporti/koprska-gorila-po-zmagi-kariere-s-poskodovano-roko-a-s-100-000-dolarji-v-zepu/691420,2023-12-12 18:02:04,"Jakob Nedoh, MMA, PFL, Simeon Powell, mešane borilne veščine, skit scena",Simeona Powlla,"""V zadovoljstvo mi je, da preizkušam svoje meje in da sem dobil vstopnico za veliki oder. Ne vidim še zgornje meje, kjer bi se ustavil,"" po zmagi na evropskem turnirju PFL v Dublinu pravi borec v MMA-ju Jakob Nedoh.",0.4157995581626892,positive
691468,https://www.rtvslo.si/sport/preostali-sporti/skoraj-2-8-milijona-evropskih-sredstev-za-sportno-rekreacijo/691468,2023-12-13 10:12:54,"Zdrav življenjski slog, Gibalni programi, Preventivni programi, Evropska sredstva, Zavod za šport Planica",,"Ministrstvo za kohezijo in regionalni razvoj je odobrilo evropska sredstva za izvajanje športnorekreacijskih dejavnosti za krepitev zdravja. Ocenjena so na 4,4 milijona evrov, od tega bo evropski socialni sklad Plus prispeval skoraj 2,8 milijona evrov.",0.0,neutral
691534,https://www.rtvslo.si/sport/citat-za-prebrat/franjo-bobinac-o-sportu-med-zamejci/691534,2023-12-13 16:11:32,"zamejci, OKS, Franjo Bobinac",,"Šport je vezivno tkivo naše države in zamejcev, prav gotovo bi bilo brez tega manj slovenstva v sosednjih državah.",0.0,neutral
691596,https://www.rtvslo.si/sport/zimski-sporti/svetovni-pokal-v-biatlonu/lampic-z-najhitrejsim-tekom-v-lenzerheideju-do-14-mesta/691596,2023-12-14 10:40:25,"biatlon, Anamarija Lampič, Polona Klemenčič",,"Justine Braisaz-Bouchet je zmagovalka sprinta biatlonk za svetovni pokal v Lenzerheideju. Najboljša Slovenka je bila v Švici Anamarija Lampič, ki je zasedla 14. mesto. ",0.4406455457210541,positive
691775,https://www.rtvslo.si/sport/zimski-sporti/svetovni-pokal-v-biatlonu/lovro-planko-z-raketami-na-nogah-in-z-mirno-roko-prvic-med-deset/691775,2023-12-15 14:23:04,"biatlon, svetovni pokal, sprint, Lovro Planko, 9. mesto",,"Tretji sprint sezone svetovnega pokala biatloncev je v Lenzerheideju prinesel lep uspeh Lovra Planka, ki je brez zgrešenega strela osvojil 9. mesto in tako močno izboljšal svojo najboljšo uvrstitev kariere. Zmagal je Nemec Benedikt Doll.",0.6180847883224487,positive
691892,https://www.rtvslo.si/sport/zimski-sporti/svetovni-pokal-v-biatlonu/lampic-ne-ve-kaj-se-dogaja-na-streliscu-kar-11-krat-v-kazenskem-krogu/691892,2023-12-16 14:15:54,"biatlon, zasledovalna tekma, Anamarija Lampič"," Julia Simon, Anamarija Lampič, Polona Klemenčič, Živa Klemenčič, Lovro Planko, Jakov Fak, Svetovni pokal",V Lenzerheideju sta zasledovalni tekmi dobila Francozinja Justine Braisaz Bouchet in Norvežan Johannes Thingnes Boe. Najboljša Slovenka Anamarija Lampič je imela znova ogromno težav na strelišču.,0.0,neutral
691944,https://www.rtvslo.si/sport/zimski-sporti/svetovni-pokal-v-biatlonu/lampic-se-je-tekasko-pocutila-najslabse-letos-vseeno-pa-16/691944,2023-12-17 11:21:58,"biatlon, svetovni pokal, skupinski štart, Anamarija Lampič, Lovro Planko","Justine Braisaz-Bouchet, Lovro Planko, Ženske (8/21): , Moški (8/21):","Anamarija Lampič je na krstnem nastopu v biatlonski formuli ena s šestimi kazenskimi krogi osvojila 16. mesto. V Lenzerheideju v Švici je na tekmi s skupinskim štartom šestkrat na strelišču zgrešil tudi Lovro Planko, ki pa je bil pri biatloncih 30.",0.0,neutral
691977,https://www.rtvslo.si/sport/sportni-sos/kdaj-bo-padel-rekord-bjoerndalna-stevilke-pravijo-do-konca-naslednje-zime/691977,2023-12-19 15:54:57,"Ole Einar Björndalen, Johannes Thingnes Bø, biatlon, zmage",Mikaeli Shiffrin,"Johannes Thingnes Bø je že nekaj let najboljši biatlonec na svetu, ki se včasih bolj kot s tekmeci bori z zgodovino. Do rekordov slovitega rojaka Oleja Einarja Björndalna ga res več ne loči veliko. ",0.4342283308506012,positive
692834,https://www.rtvslo.si/sport/zimski-sporti/svetovni-pokal-v-nordijskem-smucanju/lanisek-za-skok-na-stopnicke-potrebuje-le-se-malce-sproscenosti-na-tekmah/692834,2023-12-26 09:30:00,"smučarski skoki, novoletna turneja, Anže Lanišek",,"Po odlični lanski sezoni je letošnjo zimo Anže Lanišek začel malce zadržano, toda hitro se je pobral, stopnjeval nastope in z zadnjimi skoki že potrdil, da je znova kandidat za vrhunski rezultat na novoletni turneji. ",0.5302372574806213,positive
692856,https://www.rtvslo.si/sport/dokovic-petic-izbran-za-najboljsega-v-evropi-doncic-na-39-mestu/692856,2023-12-26 14:13:20,"Nova Đoković, Luka Dončić, evropski športnik leta"," Rogerjem Federerjem.,  Max Verstappen, Armand Duplantis,  Iga Swiatek,  Femke Bol, Erling Haaland, Nikola Jokić, Marco Odermatt, Jonas Vingegaard, Luka Dončić, Janja Garnbret, Tadej Pogačar","Novak Đoković je petič postal evropski športnik leta. Srbski teniški zvezdnik je prejel največ točk v izboru, ki ga je izpeljala in objavila poljska tiskovna agencija PAP. ",0.0,neutral
693114,https://www.rtvslo.si/sport/zimski-sporti/polona-klemencic-in-jakov-fak-tretja-na-spektaklu-v-gelsenkirchnu/693114,2023-12-28 22:20:05,"Jakov Fak, Polona Klemenčič, Fabien Claude, Julia Simon",,Slovenska reprezentanta Jakov Fak in Polona Klemenčič sta na prestižni biatlonski preizkušnji na Veltins Areni v Gelsenkirchnu zasedla tretje mesto. Lansko zmago sta ubranila Francoza Fabien Claude in Julia Simon.,0.4131949543952942,positive
693267,https://www.rtvslo.si/sport/zimski-sporti/toni-vidmar-in-polona-klemencic-do-drzavnih-naslovov-anamarija-lampic-sele-sesta/693267,2023-12-30 18:56:33,"Toni Vidmar, Polona Klemenčič, Jakov Fak, Anamarija Lampič",Polona Klemenčič,"Toni Vidmar in Polona Klemenčič sta si na Pokljuki priborila državna biatlonska naslova v individualni preizkušnji. Miha Dovžan je bil drugi, tretji Jakov Fak. Anamarija Lampič je s kar sedmimi zgrešenimi tarčami zasedla šele šesto mesto.",0.0,neutral
693283,https://www.rtvslo.si/sport/zimski-sporti/tour-de-ski-se-je-zgledoval-po-kolesarstvu/693283,2023-12-31 11:03:14,"Smučarski teki, Svetovni pokal, Tour de ski, Val 202, Športna zgodba","Juerg Capol, Vegarda Uhlvanga, Uroš Ponikvar","Smučarski skakalci so v teh dneh že pri 72. izvedbi novoletne turneje. Ko so nekaj podobnega pred leti uvedli tudi v smučarskem teku, je bil marsikdo skeptičen.",0.0,neutral
693589,https://www.rtvslo.si/sport/sportni-sos/sos-odmev/joze-pepevnik-o-odnosu-do-nogometa-potrebna-je-vzgoja-generacij-in-generacij/693589,2024-01-05 06:24:14,"šport, napoved, Jože Pepevnik","Slavko Jerič, Toni Gruden, Jože Pepevnik, Jaka Bijol, Jan Oblak, Janjo Garnbret,, Primož Roglič","""Nogomet se je v času Jugoslavije pri nas vedno obravnaval kot obstranski šport, vse skupaj je bilo podrejeno slovenskemu zimskemu športu. Nogomet ima preprosto prekratko tradicijo rednega spremljanja,"" o položaju nogometa razmišlja novinar Jože Pepevnik.",0.0,neutral
693727,https://www.rtvslo.si/sport/zimski-sporti/fak-v-oberhofu-na-sprintu-brez-zgresenega-strela-peti/693727,2024-01-05 08:51:14,"biatlon, Jakov Fak, Anamarija Lampič, Oberhof, sprint","Benediktom Dollom, Johannesom Boejem,  Endre Strømsheim , Johannes Kühn, Miha Dovžan, Anton Vidmar, Moški (9/21): , Ženske (9/21): ","Četrta postaja svetovnega pokala v biatlonu je Oberhof, ki je v uvodu postregel s sprintoma. Z brezhibnim streljanjem je Jakov Fak dosegel izid zime – peto mesto. Pri ženskah je bila Anamarija Lampič 19., Živa Klemenčič pa 20.",0.0,neutral
693863,https://www.rtvslo.si/sport/zimski-sporti/svetovni-pokal-v-biatlonu/stromsheim-strl-tekmece-za-krstno-zmago-v-svetovnem-pokalu-fak-18/693863,2024-01-06 11:43:55,"Biatlon, Svetovni pokal, Zasledovalna tekma, Oberhof, Jakov Fak, Miha Dovžan","Endreja Strømsheima, Johannes Dale-Skjevdal, Johannes Thingnes, Jakov Fak, Miha Dovžan, Julia Simon, Justine Braisaz-Bouchet, Anamarija Lampič, Polona Klemenčič","Norvežan Endre Strømsheim je zmagovalec biatlonske preizkušnje v zasledovanju za svetovni pokal, ki jo je gostil Oberhof. Za 26-letnika je to uspeh kariere. Jakov Fak je z eno zgrešeno tarčo na koncu zasedel 18. mesto. ",0.3931872844696045,positive
693922,https://www.rtvslo.si/sport/zimski-sporti/svetovni-pokal-v-biatlonu/norveska-stafeta-brez-pravih-tekmecev-v-oberhofu-slovenci-osmi/693922,2024-01-07 07:59:57,"Oberhof, biatlon, štafeta","Tarjeija Bøja, Endre Strømsheim, Roman Rees, Benedikt Doll, Philipp Nawrath, Philipp Horn, Elia Zeni, Didier Bionaz, Lukas Hofer, Tommaso Giacomel, Miha Dovžan, Jakov Fak, Lovro Planko, Anton Vidmar,  Lou Jeanmonnot, Sophie Chauveau, Julia Simon, Lena Repinc, Živa Klemenčič, Polona Klemenčič, Anamarija Lampič","Norveški biatlonci so suvereno in pričakovano dobili štafeto za svetovni pokal v Oberhofu. Slovenci so bili osmi. Žensko preizkušnjo so dobile Francozinje, Slovenke so ostale brez uvrstitve. ",0.0,neutral
701897,https://www.rtvslo.si/sport/zimski-sporti/svetovni-pokal-v-biatlonu/j-t-boe-najboljsi-se-na-zadnji-tekmi-sezone-fak-17/701897,2024-03-17 18:23:15,"biatlon, Anamarija Lampič, Jakov Fak",,"V Canmoru se je s tekmama s skupinskim startom končala biatlonska sezona. V ženski konkurenci je slavila Francozinja Lou Jeanmonnot, Anamarija Lampič je bila 28. V moški konkurenci se je veselil Norvežan Johannes Thingnes Boe, Jakov Fak je bil 17.",0.0,neutral
702169,https://www.rtvslo.si/sport/nogomet/tonci-zlogar-med-kariero-si-nikoli-nisem-mislil-da-bom-trener/702169,2024-03-20 08:08:38,"Žoga je okrogla, Tonči Žlogar, Prva liga",Tonči Žlogar,Klubski nogomet se je umaknil reprezentančnemu. Slovenija bo v okviru priprav na poletno evropsko prvenstvo v naslednjih dneh odigrala tekmi z Malto in Portugalsko. ,0.0,neutral
701743,https://www.rtvslo.si/sport/zimski-sporti/svetovni-pokal-v-biatlonu/johannes-thingnes-boe-kar-minuto-pred-vsemi-fak-21-planko-26/701743,2024-03-15 17:35:37,"Biatlon, Jakov Fak, svetovni pokal","Jakov Fak., Lovro Planko","Na sprinterski biatlonski tekmi svetovnega pokala v Canmoru je Norvežanu Johannesu Thingnesu Boeju uspel sanjski nastop in zmaga z več kot minuto prednosti. Jakov Fak je bil z dvema zgrešenima streloma 21., Lovro Planko pa z enim kazenskim krogom 26.",0.0,neutral
