id,url,date,keywords,mentions,lead,sentiment_raw,sentiment_label
668140,https://www.rtvslo.si/sport/kosarka/liga-nba/tatum-nasul-rekordnih-51-tock-in-popeljal-boston-v-finale-vzhoda/668140,2023-05-14 21:30:00,"Jayson Tatum, Jaylen Brown, Joel Embiid, James Harden","BOSTON (2), Končana serija: , MIAMI (8)",Na odločilni tekmi polfinala Vzhoda Lige NBA so košarkarji Bostona odpravili Philadelphio s 112:88. Jayson Tatum je z 51 točkami postavil rekord sedmih tekem. V konferenčnem finalu se bodo Celticsi pomerili z Miamijem.,0.0,neutral
668092,https://www.rtvslo.si/sport/kosarka/liga-nba/monty-williams-po-stirih-sezonah-zapusca-phoenix/668092,2023-05-14 09:22:00,"košarka, NBA, Phoenix, Monty Williams",,"Phoenix je po izpadu v drugem krogu končnice proti Denverju odpustil trenerja Montyja Williamsa, ki je bil še lani izbran za najboljšega trenerja Lige NBA.",0.0,neutral
668680,https://www.rtvslo.si/sport/citat-za-prebrat/joao-henriques-bodoci-trener-olimpije/668680,2023-05-18 19:15:00,"nogomet, Olimpija, Joao Henriques",Joao Henriques,"Pričakoval sem, da bom nadaljeval delo v Evropi. Čeprav ne v najmočnejši ligi, pa gre za klub, ki bo nastopal v evropskih tekmovanjih, bo imel večji odstotek zmag kot porazov in se bo boril za lovorike.",0.6159923076629639,positive
668654,https://www.rtvslo.si/sport/kosarka/jadranska-liga/olimpija-ostala-brez-adamsa-zakljev-sc-derby-znova-namucil-partizan/668654,2023-05-18 15:51:00,"Cedevita Olimpija, Liga ABA, košarka",,"Zaradi poškodbe gležnja je sezono že končal košarkar Cedevite Olimpije Josh Adams. Zmaji na tekmeca v polfinalu Lige ABA še čakajo, saj je Partizan v četrtfinalu proti SC Derbyju izenačil na 1:1.",0.0,neutral
668425,https://www.rtvslo.si/sport/kosarka/liga-nba/po-vodstvu-za-21-denver-na-koncu-trepetal-za-zmago/668425,2023-05-17 07:15:00,"Liga NBA, končnica, Los Angeles Lakers, Denver Nuggets","Austin Reaves,  LeBron James, Jamal Murray, Kentavious Caldwell-Pope, Bruce Brown., Anthony Davis, Rui Hačimura., DENVER (1)","Finale Zahodne konference Lige NBA je Nikola Jokić začel s trojnim dvojčkom, košarkarji Denverja pa so na domačem parketu s 132:126 ugnali Los Angeles Lakerse.  ",0.0,neutral
668423,https://www.rtvslo.si/sport/kosarka/liga-nba/wembanyamo-bo-lahko-izbral-san-antonio/668423,2023-05-17 06:58:00,"Liga NBA, draft, Victor Wembanyama","LeBronu Jamesu,, David Robinson, Tim Duncan, Tony Parker., Kristapsa Porzingisa.",Na t. i. loteriji je glavni dobitek prejel San Antonio. Spursi bodo na letošnjem naboru Lige NBA izbirali prvi in tako bodo lahko v svoje vrste pripeljali francoskega čudežnega dečka Victorja Wembanyamo. ,0.0,neutral
668546,https://www.rtvslo.si/sport/kosarka/liga-nba/butler-neresljiva-uganka-tudi-za-boston/668546,2023-05-18 07:24:00,"Boston, Miami, Jimmy Butler",MIAMI (8),"Izjemni Jimmy Butler je bil spet motor Miamija, ki je s 123:116 zmagal v Bostonu in v finalu Vzhodne konference Lige NBA povedel z 1:0. Vročica je v tretji četrtini s 46 točkami postavila klubski rekord končnice. ",0.0,neutral
668818,https://www.rtvslo.si/sport/kosarka/drzavno-kosarkarsko-prvenstvo/zmaji-v-sencurju-mirno-krmarili-do-uvodne-polfinalne-zmage/668818,2023-05-19 20:57:00,"GGD Šenčur, Cedevita Olimpija, Liga Nova KBM"," Alen Omić,, Zorana Dragića,  Dino Murić, Matic Rebec, Marko Jeremić.,  CEDEVITA OLIMPIJA",Košarkarji Cedevite Olimpije so z zanesljivo zmago odprli polfinale Lige Nova KBM. Šenčur so aktualni državni prvaki v gosteh premagali z 72:64. Druga tekma bo v nedeljo v Tivoliju. ,0.0,neutral
668695,https://www.rtvslo.si/sport/kosarka/liga-nba/murray-v-zadnji-cetrtini-lastnorocno-sestrelil-lakerse/668695,2023-05-19 07:08:00,"Jamal Murray, Nikola Jokić, Denver Nuggets, LA Lakers, LeBron James","Nikola Jokić, Wiltom Chamberlainom,  Bruce Brown, LeBrona Jamesa, Austin Reaves, Rui Hačimura, Anthony Davis, DENVER (1)","Nikola Jokić je vknjižil svoj standardni trojni dvojček, toda tokrat je bil junak zmage košarkarjev Denverja nad LA Lakersi s 108:103 in vodstva v seriji z 2:0 Jamal Murray. Branilec Nuggetsov je v zadnji četrtini dosegel 23 od svojih 37 točk.
",0.0,neutral
667000,https://www.rtvslo.si/sport/vlada-bo-v-petih-letih-namenila-150-milijonov-za-sportno-infrastrukturo/667000,2023-05-04 14:50:00,"Matjaž Han, FŠO, Bloudkove nagrade",,"Vlada je na seji sprejela program naložb v športno infrastrukturo, v petih letih bo na voljo 150 milijonov evrov, je na novinarski konferenci povedal minister za gospodarstvo, turizem in šport Matjaž Han. ",0.0,neutral
668191,https://www.rtvslo.si/sport/citat-za-prebrat/joel-embiid/668191,2023-05-15 11:24:00,"Joel Embiid, James Harden, Liga NBA",,"Jaz in James Harden ne zmoreva sama. Zato se košarka igra pet na pet. Vsi morajo najti pot, da se izboljšajo.",0.0,neutral
668389,https://www.rtvslo.si/sport/kosarka/liga-nba/rivers-ni-vec-trener-philadelphie/668389,2023-05-16 18:16:00,"Philadelphia, Doc Rivers, Liga NBA",,"Vodstvo košarkarjev Philadelphie je po izpadu v polfinalu Vzhodne konference Lige NBA odpustilo trenerja Doca Riversa, ki je 76-erse v vseh treh letih vodenja popeljal med najboljše štiri ekipe na Vzhodu.",0.0,neutral
668271,https://www.rtvslo.si/sport/nogomet/mladi-slovenci-bodo-v-cetrtek-izzvali-srbijo/668271,2023-05-15 21:42:00,"Mišo Brečko, Luka Mlakar, EP U-17","Ob 20.00:, Ob 20.00: ","Slovenska reprezentanca do 17 let bo v torek odpotovala na Madžarsko, kjer jo čaka nastop na evropskem prvenstvu. Izbranci Miša Brečka se bodo na zaključnem turnirju merili v skupini B skupaj s Srbijo, Španijo in Italijo.",0.0,neutral
668665,https://www.rtvslo.si/sport/preostali-sporti/kosarkarji-na-vozickih-v-ljubljani-v-boju-za-regionalno-lovoriko/668665,2023-05-18 16:54:00,"šport invalidov, košarka na vozičkih, Liga NLB Wheel",,"Najboljši košarkarji na vozičkih v Sloveniji in širši regiji se bodo v nedeljo pomerili na zaključnem turnirju regionalne Lige NLB Wheel. V Stožicah bo nastopila tudi slovenska ekipa Parasport Slovenia, ki se bo borila za tretje mesto.",0.0,neutral
668595,https://www.rtvslo.si/sport/hokej/pance-podaljsal-zvestobo-z-zmaji-se-za-tri-leta/668595,2023-05-18 12:08:00,"Žiga Pance, SŽ Olimpija, ICEHL",,"Slovenski reprezentant Žiga Pance bo nosil dres hokejistov Olimpije vsaj do konca sezone 2025/26. 34-letnik je bil član zmajev že zadnje tri sezone, ta čas pa nastopa na SP-ju elitne divizije v Latviji. ",0.0,neutral
668257,https://www.rtvslo.si/sport/nogomet/prva-liga/riera-potrdil-da-zapusca-olimpijo-delius-bo-spregovoril-v-ponedeljek/668257,2023-05-15 19:04:00,"Spins, Žan Vipotnik, Albert Riera, NK Maribor, NK Olimpija, Prva liga Telemach"," Joao Henriques, Adam Delius,  Žan Vipotnik, Ana Milović","Žan Vipotnik je najboljši igralec sezone državnega nogometnega prvenstva po izboru Sindikata profesionalnih igralcev (Spins), nagrado za najboljšega trenerja pa je prejel Albert Riera, ki je potrdil, da bo konec tedna še zadnjič sedel na Olimpijini klopi.",0.670031726360321,positive
668419,https://www.rtvslo.si/sport/kosarka/krka-in-sencur-v-polfinale-s-plus-15/668419,2023-05-16 22:05:00,"Krka, Šenčur, Ilirija, Terme Olimia","Tretji tekmi: , GGD ŠENČUR",Znani so vsi polfinalisti državnega prvenstva v košarki. Cedeviti Olimpiji in Heliosu sta se po odločilnih tekmah pridružila še Krka in Šenčur.,0.0,neutral
668432,https://www.rtvslo.si/sport/kosarka/sekulic-lokomotiv-popeljal-v-finale-kjer-pa-je-bil-premocan-unics/668432,2023-05-17 08:40:00,"Liga VTB, Aleksander Sekulić, Lokomotiv Kuban, Unics Kazan","Velimirja Perasovića, Nenad Dimitrijević,, Jaylen Braford,, Okaro White.","Košarkarji Unicsa iz Kazana so prvič postali ruski prvaki. V finalu Lige VTB so s 4:1 v zmagah ugnali Lokomotiv, ki ga vodi slovenski selektor Aleksander Sekulić. Moštvo iz Krasnodarja je v polfinalu izločilo moskovski CSKA. ",0.0,neutral
666757,https://www.rtvslo.si/sport/kosarka/v-74-letu-umrl-damir-solman-najboljsi-strelec-jugoplastike-vseh-casov/666757,2023-05-02 13:41:00,"Košarka, Damir Šolman, Šolman, Jugoplastika Split, Jugoplastika",,"Damir Šolman, eden najtrofejnejših hrvaških košarkarjev vseh časov, je po dolgem boju z boleznijo umrl v 74. letu starosti, poročajo hrvaški mediji. ",0.0,neutral
667715,https://www.rtvslo.si/sport/kosarka/evroliga/real-madrid-po-velikem-preobratu-izlocil-partizan/667715,2023-05-10 21:26:00,"Evroliga, košarka, pete tekme, Real Madrid, Partizan","Sergio Llull, Kevin Punter, Mathiasa Lessorta, Kevin Punter, Zach Leday, Chacho Rodriguez,  Sergia Llulla, Jordan Loyd, REAL MADRID, Končana serija:,  BARCELONA 0:3","Ob polčasu odločilne pete tekme je Partizan sredi Madrida vodil za 16 točk, a sledil je sanjski drugi polčas in Real Madrid je z 98:94 dosegel tretjo zaporedno zmago in kljub zaostanku z 0:2 v zmagah napredoval na zaključni turnir četverice v Kaunasu.",0.0,neutral
666514,https://www.rtvslo.si/sport/kosarka/liga-nba/sacramento-na-parketu-prvakov-zadel-sedem-trojk-vec-in-izsilil-sedmo-tekmo/666514,2023-04-29 07:05:00,"Liga NBA, Golden State Warriors, Sacramento Kings, Los Angeles Lakers, Memphis Grizzlies","Draymondom Greenom, Steve Kerr., Trey Lyles, Malik Monk,, De’Aaron Fox, Keegan Murray, Anthony Davis, D'Angelo Russell, LeBron James, Austin Reaves,, Darvin Ham., Ja Morant, Desmond Bane,, Jaren Jackson, Taylor Jenkins., Končani seriji:, DENVER (1), PHOENIX (4)","Košarkarji Sacramenta so v San Franciscu slavili s 118:99 in serijo prvega kroga končnice proti aktualnemu prvaku Golden Statu izenačili na 3:3. Sedmo tekmo, ki bo v nedeljo ob 21.30, bodo Kralji igrali doma. Medtem so se naprej uvrstili tudi LA Lakersi. ",0.0,neutral
666926,https://www.rtvslo.si/sport/kosarka/evroliga/barcelona-izlocila-zalgiris-in-se-uvrstila-na-final-four/666926,2023-05-03 22:00:00,"Evroliga, Final four, Barcelona","Sredni tekmi:, BARCELONA 0:3, OLYMPIACOS 1:2, Torkovi tekmi:","Košarkarji iz Barcelone so prvi polfinalisti zaključnega turnirja Evrolige. Žalgiris so odpravili s 3:0 v zmagah, na zadnji tekmi so slavili s 77:66.",0.0,neutral
668722,https://www.rtvslo.si/sport/kosarka/evroliga/real-madrid-z-zmago-na-kosarkarskem-el-clasicu-do-finala-z-olympiacosom/668722,2023-05-19 10:13:00,"zaključni turnir, evroliga, Olympiacos, Monaco, Barcelona, Real Madrid","Jorgosa Barcokasa, Mike James,  Elie Okobo., Šarunasa Jasikevičiusa, Sergio Rodriguez ,  Edy Tavares, Jana Veselyja, Mario Hezonja, Nikola Mirotić, Anthony Randolph, Mike Tobey, REAL MADRID","V finalu Evrolige se bosta pomerila Olympiacos, ki je bil v polfinalu zaključnega turnirja v Kaunasu po preobratu s 76:62 boljši od Monaca, in Real Madrid, ki je z 78:66 ugnal velikega tekmeca Barcelono. ",0.0,neutral
668974,https://www.rtvslo.si/sport/nogomet/igralke-mure-none-z-zmago-na-derbiju-le-se-potrdile-naslov/668974,2023-05-21 22:25:00,"Derbi, Olimpija, Mura Nona, Nogomet","Robert Berendijaš, Izabela Križaj, Špela Kolbl, Kaja Korošec, Kaja Korošec, Aljaža Gornika, Katarina Gadnik, Staše Čagran, Pamela Begić, MURA NONA","Nogometašice Mure None so v zadnjem krogu ženske nogometne Lige Triglav Zdravje z zmago nad Olimpijo (2:1) le še potrdile naslov prvakinj, ki so ga osvojile že prejšnji teden. ",0.0,neutral
668900,https://www.rtvslo.si/sport/nogomet/prva-liga/nogometasi-olimpije-naslov-proslavili-z-navijaci-na-kongresnem-trgu/668900,2023-05-20 21:49:00,"NK Olimpija, Albert Riera, Adam Delius, Prva liga Telemach, navijači, zabava",,Po dvigu pokala v Stožicah so se nogometaši Olimpije naslova državnega prvaka poveselili še z navijači in skupino Big Foot Mama na Kongresnem trgu v središču Ljubljane. Pozdravil jih je tudi župan Zoran Janković.,0.0,neutral
666722,https://www.rtvslo.si/sport/nogomet/prva-liga/krznar-zdaj-velja-ukaz-da-zmagujemo-na-vseh-preostalih-tekmah/666722,2023-05-01 20:54:00,"Damir Krznar, Marko Božić, Žan Vipotnik, NK Maribor","Ob 20.15:, Ob 20.15:","Na derbiju 34. kroga Prve lige se bosta v torek ob 20.15 v Ljudskem vrtu srečala Maribor in Mura. Vijoličasti želijo popraviti vtis po porazu v Celju z 1:3 in se pripraviti na finale pokala proti Olimpiji, ki bo v soboto zvečer v Celju.
",0.0,neutral
667212,https://www.rtvslo.si/sport/nogomet/elsnik-v-130-minuti-olimpiji-priboril-dvojno-krono/667212,2023-05-06 09:13:00,"nogomet, pokal Slovenije, finale, Maribor, Olimpija","Marko Tolić, Justas Lasickas, Nemanja Mitrović, Ignacio Guerrico, Admirja Bristrića, Bojan Mertik, Mario Kvesić, Đorđe Crnomarković, Žan Vipotnik, Marcela Ratnika, Matevža Vidovška, Ivan Brnić, Ažbeta Juga, David Sualehe, Martina Milca, Andraž Žinič, Bojan Mertik, Marin Laušić, Marka Tolića, Admirju Bristriću, Justasa Lasickasa, Aljaža Krefla, Damir Krznar, Jana Repasa, Nemanjo Mitrovića, Ignacio Guerrico, Olimpija Ljubljana:","Olimpija je državnemu dodala še pokalni naslov, potem ko je v finalu v Celju po podaljških z 2:1 na večnem derbiju premagala Maribor. Z bele točke je zmagovalca odločil Timi Max Elšnik. ",0.0,neutral
667208,https://www.rtvslo.si/sport/kosarka/liga-nba/embiid-dobil-mvp-lovoriko-a-ostal-brez-zmage/667208,2023-05-06 07:31:00,"NBA, končnica, 2. krog",PHOENIX (4),Boston je v Ligi NBA v polfinalu Vzhoda v gosteh premagal Philadelphio s 102:114 in povedel z 2:1 v zmagah. Jayson Tatum je dosegel 27 točk. Na Zahodu je Phoenix z izjemnim Devinom Bookerjem s 121:114 ugnal Denver za prvo zmago v seriji.,0.0,neutral
667725,https://www.rtvslo.si/sport/kosarka/liga-nba/golden-state-in-new-york-podaljsala-svoji-sezoni/667725,2023-05-11 07:42:00,"Košarka, Liga NBA, NBA, Končnica","Anthonyja Davisa, Klay Thompson, Stephen Curry, Steva Kerra, Andrew Wiggins, Austin Rivers, Draymond Green, LeBron James, Julius Randle, Jimmy Butler, Bama Adebaya, RJ Barretta, Mitchella Robinsona, Jalen Brunson, Luke Dončića","Pred začetkom 5. tekme sta Golden State in New York v Ligi NBA izpadu iz končnice zrla v oči, a sta se rešila. Warriorsi so s 121:106 premagali Los Angeles Lakerse, Knicksi so bili s 112:103 boljši od Miamija.",0.0,neutral
666647,https://www.rtvslo.si/sport/kosarka/liga-nba/curry-s-50-tockami-postavil-rekord-na-sedmih-tekmah-in-resil-bojevnike-v-sacramentu/666647,2023-04-30 21:30:00,"Jimmy Butler, Jalen Brunson, Stephen Curry","Končane serije:, DENVER (1), PHOENIX (4), Zahod, polfinale: ",Stephen Curry je na odločilni tekmi 1. kroga končnice v Sacramentu nasul 50 točk. Postavil je rekord sedmih tekem Lige NBA in zagotovil Golden Statu zanesljivo zmago nad Kralji (100:120). Aktualni prvaki se bodo v polfinalu Zahoda srečali z LA Lakersi.,0.0,neutral
666902,https://www.rtvslo.si/sport/kosarka/cedevita-olimpija-prekinila-sodelovanje-z-radovanovicem/666902,2023-05-03 17:20:00,"Cedevita Olimpija, Marko Radovanović, košarka",,"Cedevito Olimpijo zapušča krilni center Marko Radovanović, ki je sezono 2022/23 predčasno končal zaradi poškodbe kolena. 
",0.0,neutral
666934,https://www.rtvslo.si/sport/kosarka/liga-nba/boston-z-izvrstnim-drugim-polcasom-izenacil-na-1-1/666934,2023-05-04 07:09:00,"Liga NBA, končnica, Boston Celtics, Philadelphia 76ers"," James Harden,  Jaylen Brown, Malcolm Brogdon, Derrick White, Marcus Smart., Jaysona Tatuma, Joel Embiid, Tobias Harris, BOSTON (2)",Košarkarji Bostona so silovito odgovorili na zmago Philadelphie na prvi tekmi serije polfinala Vzhoda v TD Gardnu. Na drugem obračunu so Kelti slavili kar s 121:87. ,0.0,neutral
666890,https://www.rtvslo.si/sport/nogomet/prva-liga/radomlje-po-preobratu-ugnale-prvake-celje-pa-predzadnjo-gorico/666890,2023-05-03 16:00:00,"Olimpija, Kalcer Radomlje, Prva liga","Samsindin Ouro, Mustafa Nukić, Ester Sokler, Samsindin Ouro, Filip Čuić, Etien Velikonja, Mark Zabukovnik, Aljoša Matko, 34. krog:, KALCER RADOMLJE, Kalcer Radomlje:, Ob 20.15:, Že odigrano:","Olimpija gre na sobotni pokalni večni derbi v finalu Pokala Slovenije s porazom. Ob polčasu so novi slovenski prvaki sicer vodili, a v nadaljevanju so Radomlje uprizorile zmagoviti preobrat za 2:1. Po istem scenariju je Gorica doma izgubila s Celjem.",0.0,neutral
667390,https://www.rtvslo.si/sport/kosarka/svetovno-prvenstvo-v-kosarki/za-mesto-v-avstralski-reprezentanci-kandidira-deseterica-iz-lige-nba/667390,2023-05-08 12:21:00,"SP v košarki, Avstralija, košarka","Patty Mills.,  Briana Goorjiana,  Joe Ingles, Matthew Dellavedova, Dante Exum,  Chris Goulding, Josh Green, Nick Kay,  Jock Landale, Duop Reath , Matisse Thybulle,  Xavier Cooks, Dyson Daniels, Josh Giddey, Jack White,  Sam Froling, Thon Maker, Will McDowell-White, Keanu Pinder, Ben Simmons,","Avstralska reprezentanca je objavila seznam 18 kandidatov za nastop na svetovnem prvenstvu. Na spisku je deset NBA-jevcev in deset košarkarjev, ki so nastopili na olimpijskih igrah v Tokiu. ",0.0,neutral
